Id,Category
1472,Miscellaneous
1473,Miscellaneous
1474,Science and Culture.Science
1475,Social
1476,Politics
1477,Miscellaneous
1478,Economy.Bank and Bourse
1479,Science and Culture
1480,Politics
1481,Science and Culture
1482,Miscellaneous
1483,Science and Culture
1484,Miscellaneous.World News
1485,Science and Culture
1486,Politics
1487,Science and Culture
1488,Sport
1489,Miscellaneous
1490,Politics
1491,Miscellaneous
1492,Miscellaneous.Urban
1493,Miscellaneous
1494,Miscellaneous.Happenings
1495,Economy.Oil
1496,Miscellaneous.World News
1497,Economy
1498,Miscellaneous.World News
1499,Miscellaneous.World News
1500,Miscellaneous.Urban
1501,Social
1502,Sport
1503,Miscellaneous
1504,Miscellaneous.World News
1505,Science and Culture
1506,Sport
1507,Miscellaneous
1508,Sport
1509,Miscellaneous.World News
1510,Miscellaneous
1511,Economy
1512,Miscellaneous
1513,Miscellaneous
1514,Sport
1515,Sport
1516,Science and Culture
1517,Economy
1518,Economy
1519,Economy
1520,Politics
1521,Sport
1522,Miscellaneous.Urban
1523,Miscellaneous
1524,Miscellaneous
1525,Science and Culture
1526,Miscellaneous.Happenings
1527,Politics
1528,Miscellaneous
1529,Politics
1530,Science and Culture
1531,Politics
1532,Economy.Oil
1533,Miscellaneous
1534,Science and Culture
1535,Sport
1536,Miscellaneous.Urban
1537,Miscellaneous.Urban
1538,Sport
1539,Miscellaneous
1540,Miscellaneous.World News
1541,Economy
1542,Miscellaneous.Happenings
1543,Miscellaneous
1544,Politics
1545,Miscellaneous
1546,Politics
1547,Sport
1548,Miscellaneous
1549,Miscellaneous.Urban
1550,Politics
1551,Sport
1552,Economy
1553,Miscellaneous
1554,Miscellaneous.World News
1555,Miscellaneous
1556,Miscellaneous.Urban
1557,Economy
1558,Miscellaneous
1559,Miscellaneous
1560,Miscellaneous.Urban
1561,Economy
1562,Miscellaneous
1563,Miscellaneous
1564,Economy
1565,Economy
1566,Economy
1567,Sport
1568,Economy
1569,Miscellaneous.World News
1570,Social
1571,Miscellaneous.Urban
1572,Economy
1573,Politics
1574,Miscellaneous
1575,Science and Culture
1576,Miscellaneous
1577,Science and Culture
1578,Economy
1579,Miscellaneous
1580,Miscellaneous
1581,Sport
1582,Literature and Art
1583,Miscellaneous
1584,Miscellaneous.World News
1585,Miscellaneous.Islamic Councils
1586,Sport
1587,Miscellaneous
1588,Economy
1589,Miscellaneous
1590,Miscellaneous
1591,Economy
1592,Miscellaneous.Urban
1593,Social
1594,Miscellaneous.Urban
1595,Economy
1596,Miscellaneous
1597,Miscellaneous
1598,Politics
1599,Miscellaneous.Happenings
1600,Miscellaneous.Urban
1601,Miscellaneous
1602,Miscellaneous
1603,Economy
1604,Literature and Art.Art
1605,Miscellaneous.Happenings
1606,Science and Culture
1607,Economy
1608,Economy
1609,Sport
1610,Miscellaneous.Urban
1611,Politics
1612,Miscellaneous
1613,Sport
1614,Science and Culture
1615,Politics
1616,Miscellaneous.Urban
1617,Science and Culture
1618,Economy
1619,Sport
1620,Politics
1621,Miscellaneous
1622,Science and Culture
1623,Miscellaneous.Happenings
1624,Miscellaneous
1625,Miscellaneous
1626,Science and Culture
1627,Politics
1628,Miscellaneous
1629,Miscellaneous
1630,Economy
1631,Miscellaneous.World News
1632,Miscellaneous.Urban
1633,Social
1634,Science and Culture
1635,Miscellaneous
1636,Miscellaneous.Urban
1637,Science and Culture
1638,Economy.Oil
1639,Miscellaneous
1640,Social
1641,Miscellaneous
1642,Politics
1643,Economy
1644,Politics
1645,Economy
1646,Miscellaneous.Urban
1647,Economy
1648,Social
1649,Economy
1650,Miscellaneous
1651,Miscellaneous.World News
1652,Science and Culture
1653,Economy
1654,Social
1655,Science and Culture
1656,Economy
1657,Economy
1658,Miscellaneous
1659,Miscellaneous.World News
1660,Miscellaneous
1661,Sport
1662,Miscellaneous.World News
1663,Science and Culture
1664,Miscellaneous.World News
1665,Miscellaneous
1666,Economy.Bank and Bourse
1667,Sport
1668,Sport
1669,Miscellaneous
1670,Miscellaneous.Urban
1671,Miscellaneous
1672,Miscellaneous
1673,Miscellaneous.World News
1674,Economy
1675,Miscellaneous
1676,Miscellaneous.World News
1677,Economy
1678,Miscellaneous.World News
1679,Miscellaneous
1680,Miscellaneous
1681,Miscellaneous.Urban
1682,Miscellaneous
1683,Social
1684,Social
1685,Miscellaneous.World News
1686,Miscellaneous.Happenings
1687,Miscellaneous
1688,Miscellaneous
1689,Miscellaneous
1690,Miscellaneous
1691,Miscellaneous
1692,Sport
1693,Economy
1694,Miscellaneous
1695,Miscellaneous.Islamic Councils
1696,Social
1697,Science and Culture
1698,Miscellaneous.Urban
1699,Miscellaneous
1700,Politics
1701,Miscellaneous
1702,Miscellaneous
1703,Miscellaneous.Happenings
1704,Miscellaneous
1705,Economy
1706,Sport
1707,Politics
1708,Miscellaneous
1709,Sport
1710,Miscellaneous
1711,Miscellaneous.World News
1712,Literature and Art
1713,Miscellaneous
1714,Miscellaneous
1715,Literature and Art
1716,Economy
1717,Miscellaneous
1718,Miscellaneous.Urban
1719,Miscellaneous.Happenings
1720,Miscellaneous.Urban
1721,Economy
1722,Literature and Art
1723,Miscellaneous
1724,Miscellaneous.Happenings
1725,Miscellaneous.Urban
1726,Social
1727,Miscellaneous.World News
1728,Politics
1729,Miscellaneous
1730,Miscellaneous
1731,Miscellaneous
1732,Economy
1733,Social
1734,Miscellaneous.Urban
1735,Science and Culture
1736,Miscellaneous.Urban
1737,Miscellaneous
1738,Miscellaneous
1739,Miscellaneous.Islamic Councils
1740,Politics
1741,Miscellaneous.World News
1742,Miscellaneous
1743,Miscellaneous.World News
1744,Economy
1745,Miscellaneous
1746,Science and Culture
1747,Miscellaneous.World News
1748,Miscellaneous
1749,Social
1750,Science and Culture
1751,Science and Culture
1752,Miscellaneous
1753,Economy
1754,Politics
1755,Miscellaneous
1756,Sport
1757,Miscellaneous.World News
1758,Miscellaneous.World News
1759,Economy
1760,Miscellaneous
1761,Miscellaneous
1762,Miscellaneous.World News
1763,Miscellaneous
1764,Miscellaneous
1765,Miscellaneous
1766,Miscellaneous
1767,Miscellaneous.World News
1768,Miscellaneous
1769,Science and Culture
1770,Politics
1771,Miscellaneous
1772,Sport
1773,Miscellaneous.Urban
1774,Sport
1775,Sport
1776,Politics
1777,Politics
1778,Economy
1779,Sport
1780,Miscellaneous.Urban
1781,Politics
1782,Science and Culture
1783,Miscellaneous
1784,Sport
1785,Social
1786,Miscellaneous.Urban
1787,Miscellaneous.Urban
1788,Miscellaneous
1789,Miscellaneous.Urban
1790,Miscellaneous
1791,Miscellaneous
1792,Economy
1793,Economy
1794,Science and Culture.Science
1795,Miscellaneous.Urban
1796,Miscellaneous
1797,Miscellaneous
1798,Miscellaneous
1799,Social
1800,Literature and Art
1801,Science and Culture
1802,Science and Culture
1803,Science and Culture
1804,Economy
1805,Miscellaneous.Urban
1806,Politics
1807,Miscellaneous
1808,Miscellaneous
1809,Politics
1810,Sport
1811,Miscellaneous
1812,Miscellaneous
1813,Social
1814,Science and Culture
1815,Miscellaneous
1816,Economy
1817,Sport
1818,Economy
1819,Miscellaneous
1820,Social
1821,Literature and Art
1822,Science and Culture
1823,Economy
1824,Miscellaneous.Urban
1825,Economy
1826,Science and Culture.Science
1827,Miscellaneous
1828,Miscellaneous
1829,Miscellaneous
1830,Politics
1831,Miscellaneous.Urban
1832,Economy
1833,Sport
1834,Miscellaneous
1835,Social
1836,Miscellaneous.Urban
1837,Miscellaneous
1838,Miscellaneous.World News
1839,Miscellaneous
1840,Miscellaneous.World News
1841,Natural Environment
1842,Miscellaneous.World News
1843,Miscellaneous
1844,Economy
1845,Social
1846,Economy
1847,Social
1848,Politics
1849,Politics
1850,Miscellaneous
1851,Miscellaneous
1852,Miscellaneous.Urban
1853,Miscellaneous.Urban
1854,Miscellaneous
1855,Miscellaneous.World News
1856,Miscellaneous.Urban
1857,Miscellaneous
1858,Miscellaneous.Urban
1859,Miscellaneous.Urban
1860,Economy
1861,Miscellaneous.Islamic Councils
1862,Sport
1863,Politics
1864,Miscellaneous
1865,Economy
1866,Miscellaneous
1867,Miscellaneous
1868,Miscellaneous
1869,Politics
1870,Economy
1871,Sport
1872,Miscellaneous
1873,Economy
1874,Sport
1875,Social
1876,Miscellaneous
1877,Social
1878,Miscellaneous.Happenings
1879,Miscellaneous
1880,Sport
1881,Miscellaneous
1882,Literature and Art
1883,Miscellaneous.Urban
1884,Politics
1885,Social
1886,Sport
1887,Miscellaneous
1888,Economy
1889,Miscellaneous
1890,Sport
1891,Sport
1892,Miscellaneous
1893,Miscellaneous
1894,Miscellaneous.World News
1895,Miscellaneous.Urban
1896,Miscellaneous.Urban
1897,Miscellaneous
1898,Miscellaneous
1899,Science and Culture
1900,Miscellaneous.Urban
1901,Science and Culture
1902,Sport
1903,Science and Culture
1904,Miscellaneous
1905,Miscellaneous.World News
1906,Miscellaneous.Urban
1907,Sport
1908,Politics
1909,Miscellaneous
1910,Miscellaneous.Urban
1911,Miscellaneous
1912,Miscellaneous
1913,Miscellaneous
1914,Sport
1915,Miscellaneous
1916,Miscellaneous
1917,Miscellaneous.World News
1918,Politics
1919,Miscellaneous
1920,Science and Culture
1921,Miscellaneous.World News
1922,Sport
1923,Economy
1924,Miscellaneous
1925,Miscellaneous
1926,Miscellaneous.Urban
1927,Politics
1928,Miscellaneous
1929,Miscellaneous
1930,Miscellaneous
1931,Politics
1932,Miscellaneous.Urban
1933,Miscellaneous
1934,Politics
1935,Politics
1936,Politics
1937,Miscellaneous
1938,Miscellaneous.Urban
1939,Miscellaneous.World News
1940,Miscellaneous
1941,Miscellaneous.World News
1942,Politics
1943,Miscellaneous.World News
1944,Miscellaneous
1945,Miscellaneous
1946,Politics
1947,Politics
1948,Miscellaneous
1949,Miscellaneous.Urban
1950,Miscellaneous.World News
1951,Literature and Art
1952,Miscellaneous.World News
1953,Miscellaneous
1954,Miscellaneous
1955,Miscellaneous
1956,Social
1957,Miscellaneous.Urban
1958,Miscellaneous.World News
1959,Miscellaneous.Happenings
1960,Miscellaneous.Urban
1961,Economy
1962,Science and Culture
1963,Miscellaneous
1964,Politics
1965,Sport
1966,Social
1967,Miscellaneous.World News
1968,Economy
1969,Literature and Art
1970,Miscellaneous
1971,Politics
1972,Miscellaneous.Urban
1973,Miscellaneous
1974,Miscellaneous
1975,Miscellaneous
1976,Politics
1977,Politics
1978,Miscellaneous.Urban
1979,Miscellaneous.World News
1980,Politics
1981,Politics
1982,Literature and Art.Art
1983,Miscellaneous.Urban
1984,Miscellaneous.World News
1985,Politics
1986,Science and Culture
1987,Miscellaneous
1988,Miscellaneous.Picture
1989,Miscellaneous
1990,Miscellaneous
1991,Economy
1992,Miscellaneous.World News
1993,Miscellaneous
1994,Sport
1995,Science and Culture
1996,Sport
1997,Sport
1998,Miscellaneous.World News
1999,Sport
2000,Miscellaneous
2001,Miscellaneous
2002,Economy
2003,Miscellaneous
2004,Literature and Art
2005,Miscellaneous
2006,Sport
2007,Miscellaneous
2008,Miscellaneous.Urban
2009,Miscellaneous
2010,Sport
2011,Miscellaneous.Urban
2012,Miscellaneous
2013,Politics
2014,Miscellaneous
2015,Science and Culture
2016,Miscellaneous
2017,Miscellaneous
2018,Literature and Art
2019,Miscellaneous.Happenings
2020,Miscellaneous
2021,Miscellaneous
2022,Miscellaneous.Urban
2023,Miscellaneous
2024,Literature and Art
2025,Politics
2026,Miscellaneous.Urban
2027,Politics
2028,Miscellaneous.Urban
2029,Miscellaneous.World News
2030,Miscellaneous
2031,Literature and Art
2032,Sport
2033,Sport
2034,Sport
2035,Politics
2036,Miscellaneous.Happenings
2037,Science and Culture
2038,Economy
2039,Economy
2040,Miscellaneous.Urban
2041,Literature and Art
2042,Politics
2043,Miscellaneous
2044,Social
2045,Miscellaneous
2046,Economy
2047,Social
2048,Sport
2049,Social
2050,Sport
2051,Miscellaneous.Urban
2052,Sport
2053,Science and Culture
2054,Science and Culture
2055,Economy
2056,Science and Culture
2057,Science and Culture
2058,Miscellaneous
2059,Miscellaneous.World News
2060,Miscellaneous
2061,Miscellaneous.Urban
2062,Sport
2063,Sport
2064,Miscellaneous.Urban
2065,Miscellaneous.World News
2066,Miscellaneous
2067,Sport
2068,Economy
2069,Miscellaneous
2070,Miscellaneous
2071,Miscellaneous.World News
2072,Miscellaneous
2073,Miscellaneous
2074,Social
2075,Sport
2076,Miscellaneous
2077,Science and Culture
2078,Miscellaneous
2079,Miscellaneous
2080,Miscellaneous
2081,Miscellaneous
2082,Miscellaneous
2083,Sport
2084,Politics
2085,Miscellaneous
2086,Miscellaneous
2087,Economy
2088,Economy
2089,Miscellaneous
2090,Miscellaneous
2091,Sport
2092,Science and Culture
2093,Economy.Oil
2094,Economy
2095,Miscellaneous.World News
2096,Miscellaneous.Happenings
2097,Economy
2098,Miscellaneous
2099,Miscellaneous
2100,Sport
2101,Social
2102,Economy
2103,Economy
2104,Economy
2105,Science and Culture
2106,Economy
2107,Economy
2108,Sport
2109,Sport
2110,Social
2111,Literature and Art
2112,Miscellaneous.World News
2113,Sport
2114,Economy
2115,Miscellaneous
2116,Sport
2117,Miscellaneous
2118,Social
2119,Economy
2120,Miscellaneous
2121,Politics
2122,Economy
2123,Miscellaneous
2124,Miscellaneous
2125,Miscellaneous.Urban
2126,Economy
2127,Science and Culture
2128,Economy
2129,Miscellaneous
2130,Economy
2131,Miscellaneous.World News
2132,Economy
2133,Miscellaneous.Urban
2134,Miscellaneous
2135,Economy
2136,Miscellaneous.World News
2137,Sport
2138,Miscellaneous.Urban
2139,Economy
2140,Miscellaneous.Happenings
2141,Economy
2142,Social
2143,Miscellaneous
2144,Miscellaneous
2145,Literature and Art
2146,Politics
2147,Miscellaneous
2148,Miscellaneous.World News
2149,Economy
2150,Miscellaneous
2151,Miscellaneous.Urban
2152,Social
2153,Politics
2154,Economy
2155,Miscellaneous
2156,Miscellaneous
2157,Miscellaneous
2158,Miscellaneous.World News
2159,Economy
2160,Miscellaneous.Urban
2161,Politics
2162,Miscellaneous
2163,Sport
2164,Miscellaneous.Urban
2165,Miscellaneous
2166,Miscellaneous
2167,Politics
2168,Social
2169,Economy
2170,Miscellaneous
2171,Miscellaneous.World News
2172,Miscellaneous.Urban
2173,Miscellaneous.World News
2174,Miscellaneous.Urban
2175,Economy.Oil
2176,Economy
2177,Science and Culture
2178,Miscellaneous
2179,Miscellaneous.World News
2180,Miscellaneous.Happenings
2181,Sport
2182,Economy
2183,Politics
2184,Sport
2185,Economy
2186,Miscellaneous
2187,Miscellaneous.World News
2188,Miscellaneous.Happenings
2189,Miscellaneous
2190,Economy.Bank and Bourse
2191,Sport
2192,Social
2193,Economy
2194,Miscellaneous
2195,Miscellaneous
2196,Economy
2197,Miscellaneous
2198,Economy
2199,Miscellaneous
2200,Miscellaneous.Happenings
2201,Sport
2202,Science and Culture
2203,Miscellaneous.World News
2204,Miscellaneous
2205,Miscellaneous
2206,Miscellaneous.World News
2207,Miscellaneous.Urban
2208,Politics
2209,Economy
2210,Miscellaneous
2211,Social
2212,Science and Culture
2213,Economy
2214,Miscellaneous
2215,Science and Culture
2216,Sport
2217,Politics
2218,Economy
2219,Miscellaneous
2220,Social
2221,Sport
2222,Miscellaneous.World News
2223,Sport
2224,Social
2225,Science and Culture
2226,Miscellaneous
2227,Miscellaneous
2228,Miscellaneous.World News
2229,Miscellaneous
2230,Politics
2231,Social
2232,Miscellaneous
2233,Miscellaneous
2234,Miscellaneous
2235,Politics
2236,Politics
2237,Economy
2238,Miscellaneous
2239,Sport
2240,Miscellaneous.World News
2241,Miscellaneous
2242,Science and Culture
2243,Miscellaneous
2244,Miscellaneous
2245,Miscellaneous.World News
2246,Economy
2247,Politics
2248,Miscellaneous.World News
2249,Science and Culture
2250,Economy
2251,Economy
2252,Economy
2253,Politics
2254,Science and Culture
2255,Literature and Art
2256,Miscellaneous.Urban
2257,Miscellaneous
2258,Literature and Art
2259,Social
2260,Miscellaneous
2261,Miscellaneous.World News
2262,Science and Culture
2263,Miscellaneous
2264,Miscellaneous.World News
2265,Miscellaneous
2266,Miscellaneous
2267,Politics
2268,Economy
2269,Natural Environment
2270,Miscellaneous
2271,Science and Culture
2272,Miscellaneous.World News
2273,Miscellaneous
2274,Literature and Art.Art
2275,Miscellaneous.Urban
2276,Miscellaneous.Happenings
2277,Miscellaneous
2278,Miscellaneous.World News
2279,Miscellaneous
2280,Miscellaneous
2281,Miscellaneous
2282,Sport
2283,Miscellaneous
2284,Miscellaneous
2285,Politics
2286,Politics
2287,Economy
2288,Literature and Art.Art
2289,Politics
2290,Science and Culture
2291,Miscellaneous
2292,Miscellaneous.World News
2293,Social
